Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Flatten Binary Tree to Linked List,63.2,0.6851017952147065,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Tree",9
MEDIUM,Construct Binary Tree from Preorder and Inorder Traversal,45.2,0.6683774773521286,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree",9
EASY,Remove Duplicates from Sorted List,48.3,0.5487083600303359,https://leetcode.com/problems/remove-duplicates-from-sorted-list,Linked List,9
MEDIUM,Binary Tree Right Side View,62.0,0.6704285161286567,https://leetcode.com/problems/binary-tree-right-side-view,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",9
MEDIUM,Subsets II,17.4,0.595072748658621,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation",9
EASY,Reverse String,51.7,0.7976440076920845,https://leetcode.com/problems/reverse-string,"Two Pointers, String",9
MEDIUM,Longest Common Subsequence,53.4,0.5824930968693021,https://leetcode.com/problems/longest-common-subsequence,"String, Dynamic Programming",9
MEDIUM,Count Primes,55.3,0.347906460282023,https://leetcode.com/problems/count-primes,"Array, Math, Enumeration, Number Theory",9
MEDIUM,Partition Equal Subset Sum,62.8,0.4844393368677416,https://leetcode.com/problems/partition-equal-subset-sum,"Array, Dynamic Programming",9
HARD,Word Break II,90.4,0.5364546303753539,https://leetcode.com/problems/word-break-ii,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization",9
MEDIUM,Permutations II,24.4,0.615917727605333,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting",9
MEDIUM,Game of Life,53.9,0.7141499668480139,https://leetcode.com/problems/game-of-life,"Array, Matrix, Simulation",8
MEDIUM,Cheapest Flights Within K Stops,80.4,0.4039897286127686,https://leetcode.com/problems/cheapest-flights-within-k-stops,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path",8
