Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Subsets II,43.8,0.595072748658621,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation",4
EASY,Same Tree,43.2,0.651268811570624,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",4
EASY,Length of Last Word,43.2,0.5631926112536397,https://leetcode.com/problems/length-of-last-word,String,4
MEDIUM,Subsets,58.9,0.808795565390318,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation",4
EASY,Add Binary,45.7,0.556770003334334,https://leetcode.com/problems/add-binary,"Math, String, Bit Manipulation, Simulation",4
MEDIUM,Insert Interval,42.7,0.4347361196230839,https://leetcode.com/problems/insert-interval,Array,4
HARD,Wildcard Matching,41.6,0.2989835093068089,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion",4
EASY,Remove Duplicates from Sorted List,39.1,0.5487080353115535,https://leetcode.com/problems/remove-duplicates-from-sorted-list,Linked List,4
HARD,Text Justification,36.9,0.4814988999917213,https://leetcode.com/problems/text-justification,"Array, String, Simulation",4
HARD,Maximal Rectangle,36.1,0.5370845822665518,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack",4
MEDIUM,Unique Paths II,35.3,0.4315436499772203,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix",4
HARD,Substring with Concatenation of All Words,32.6,0.3299749970274807,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window",4
MEDIUM,Combinations,31.5,0.7289646493270955,https://leetcode.com/problems/combinations,Backtracking,4
MEDIUM,Set Matrix Zeroes,58.7,0.6070879795849693,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix",4
MEDIUM,Unique Binary Search Trees,26.8,0.6244520536210353,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree",4
MEDIUM,Swap Nodes in Pairs,45.7,0.6720136828647639,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion",4
EASY,Valid Anagram,51.4,0.6666089667345674,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting",4
EASY,Single Number,39.8,0.7596884851488054,https://leetcode.com/problems/single-number,"Array, Bit Manipulation",4
MEDIUM,Zigzag Conversion,52.8,0.5160676713980508,https://leetcode.com/problems/zigzag-conversion,String,4
