Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Binary Tree Zigzag Level Order Traversal,54.0,0.6168283891746636,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree",7
MEDIUM,Evaluate Division,76.1,0.6314695091079937,https://leetcode.com/problems/evaluate-division,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path",6
HARD,Making A Large Island,77.4,0.5489029735459547,https://leetcode.com/problems/making-a-large-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",6
MEDIUM,Clone Graph,37.9,0.6238574692944873,https://leetcode.com/problems/clone-graph,"Hash Table, Depth-First Search, Breadth-First Search, Graph",6
MEDIUM,Second Highest Salary,64.9,0.4386517852577502,https://leetcode.com/problems/second-highest-salary,Database,6
MEDIUM,Maximize Distance to Closest Person,78.8,0.4898732183487074,https://leetcode.com/problems/maximize-distance-to-closest-person,Array,6
MEDIUM,Subsets,56.1,0.808795565390318,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation",6
MEDIUM,Design Circular Queue,66.3,0.5264418953615425,https://leetcode.com/problems/design-circular-queue,"Array, Linked List, Design, Queue",6
MEDIUM,Implement Trie (Prefix Tree),58.9,0.679347462282349,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie",6
HARD,Wildcard Matching,24.7,0.2989835093068089,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion",6
MEDIUM,Decode Ways,78.7,0.3653098286175434,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming",6
MEDIUM,3Sum Closest,19.6,0.468869600214817,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting",6
MEDIUM,Number of Distinct Islands,61.9,0.6225531873624047,https://leetcode.com/problems/number-of-distinct-islands,"Hash Table, Depth-First Search, Breadth-First Search, Union Find, Hash Function",6
MEDIUM,Jump Game II,60.5,0.4150321496760298,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy",6
HARD,Bus Routes,100.0,0.4695300579798596,https://leetcode.com/problems/bus-routes,"Array, Hash Table, Breadth-First Search",6
MEDIUM,Unique Paths,59.7,0.6577283527258664,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics",6
MEDIUM,Reverse Words in a String,58.9,0.5191327244735617,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String",6
EASY,Intersection of Two Arrays,87.1,0.7647431845238689,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting",6
EASY,Missing Number,38.9,0.7006534938999994,https://leetcode.com/problems/missing-number,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting",6
MEDIUM,Validate Binary Search Tree,45.9,0.3438038788666115,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",6
EASY,Pascal's Triangle,49.0,0.770215491719448,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming",6
MEDIUM,Find K Closest Elements,58.9,0.486686656754684,https://leetcode.com/problems/find-k-closest-elements,"Array, Two Pointers, Binary Search, Sliding Window, Sorting, Heap (Priority Queue)",6
MEDIUM,Subarray Product Less Than K,71.1,0.5285345535980827,https://leetcode.com/problems/subarray-product-less-than-k,"Array, Binary Search, Sliding Window, Prefix Sum",6
HARD,Reverse Nodes in k-Group,50.3,0.6304374335039493,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion",6
EASY,Remove Element,42.3,0.600316358048653,https://leetcode.com/problems/remove-element,"Array, Two Pointers",6
MEDIUM,Random Pick with Weight,84.3,0.4827866554527615,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized",6
MEDIUM,Largest Number,66.0,0.412803811932624,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting",5
MEDIUM,Max Consecutive Ones III,86.1,0.6593936230765395,https://leetcode.com/problems/max-consecutive-ones-iii,"Array, Binary Search, Sliding Window, Prefix Sum",5
MEDIUM,Remove All Adjacent Duplicates in String II,100.0,0.5960309289922421,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii,"String, Stack",5
EASY,Contains Duplicate,67.3,0.6323636777340309,https://leetcode.com/problems/contains-duplicate,"Array, Hash Table, Sorting",5
EASY,First Unique Character in a String,69.3,0.6369545656040947,https://leetcode.com/problems/first-unique-character-in-a-string,"Hash Table, String, Queue, Counting",5
EASY,Logger Rate Limiter,38.9,0.7661025675370229,https://leetcode.com/problems/logger-rate-limiter,"Hash Table, Design, Data Stream",5
