Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,Zero Array Transformation III,40.7,0.5538003960577724,https://leetcode.com/problems/zero-array-transformation-iii,"Array, Greedy, Sorting, Heap (Priority Queue), Prefix Sum",3
HARD,Sudoku Solver,50.9,0.6390871778033164,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix",3
MEDIUM,Unique Paths,64.0,0.6577283527258664,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics",3
MEDIUM,Rotating the Box,100.0,0.7909813050714205,https://leetcode.com/problems/rotating-the-box,"Array, Two Pointers, Matrix",3
MEDIUM,Reorganize String,92.5,0.5619629406023937,https://leetcode.com/problems/reorganize-string,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting",3
HARD,Bus Routes,100.0,0.4695297092963377,https://leetcode.com/problems/bus-routes,"Array, Hash Table, Breadth-First Search",2
EASY,Remove Duplicates from Sorted Array,53.4,0.6035551112882038,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers",2
MEDIUM,Path With Maximum Minimum Value,30.8,0.5412731529408017,https://leetcode.com/problems/path-with-maximum-minimum-value,"Array, Binary Search, Depth-First Search, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix",2
MEDIUM,Car Pooling,65.6,0.5604985308033269,https://leetcode.com/problems/car-pooling,"Array, Sorting, Heap (Priority Queue), Simulation, Prefix Sum",2
MEDIUM,Zigzag Conversion,56.7,0.5160676713980508,https://leetcode.com/problems/zigzag-conversion,String,2
MEDIUM,Lowest Common Ancestor of a Binary Tree III,89.6,0.8246671008016527,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii,"Hash Table, Two Pointers, Tree, Binary Tree",2
EASY,Same Tree,30.8,0.651268811570624,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",2
MEDIUM,Interval List Intersections,32.0,0.7267720917127461,https://leetcode.com/problems/interval-list-intersections,"Array, Two Pointers, Line Sweep",2
MEDIUM,Snapshot Array,30.8,0.3666543001837093,https://leetcode.com/problems/snapshot-array,"Array, Hash Table, Binary Search, Design",2
MEDIUM,Find All Possible Recipes from Given Supplies,58.2,0.5646091593277981,https://leetcode.com/problems/find-all-possible-recipes-from-given-supplies,"Array, Hash Table, String, Graph, Topological Sort",2
HARD,Number of Visible People in a Queue,49.6,0.7129632743660456,https://leetcode.com/problems/number-of-visible-people-in-a-queue,"Array, Stack, Monotonic Stack",2
EASY,Create Hello World Function,39.0,0.8212977812647828,https://leetcode.com/problems/create-hello-world-function,,2
MEDIUM,Rotate Array,30.8,0.4302137279999349,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers",2
MEDIUM,Zero Array Transformation I,30.8,0.5440566780372605,https://leetcode.com/problems/zero-array-transformation-i,"Array, Prefix Sum",2
MEDIUM,Reorder List,30.8,0.6250474980864169,https://leetcode.com/problems/reorder-list,"Linked List, Two Pointers, Stack, Recursion",2
EASY,Logger Rate Limiter,30.8,0.7661025675370229,https://leetcode.com/problems/logger-rate-limiter,"Hash Table, Design, Data Stream",2
EASY,Triangle Judgement,30.8,0.7368772833754048,https://leetcode.com/problems/triangle-judgement,Database,2
MEDIUM,Longest Palindrome by Concatenating Two Letter Words,30.8,0.5370324585879278,https://leetcode.com/problems/longest-palindrome-by-concatenating-two-letter-words,"Array, Hash Table, String, Greedy, Counting",2
HARD,Burst Balloons,30.8,0.6131500044712985,https://leetcode.com/problems/burst-balloons,"Array, Dynamic Programming",2
